x,y,Date,index,cluster,Tenure,tenure,Topics
2.0580363,9.98022,2013,MSS1285,C1,10,MS_Year_10,"The central theme of the text is the evolution of the Securities and Exchange Board of India (SEBI), and the author is exploring the role that SEBI has played in the development of the capital markets in India."
4.192108,7.131735,2013,MSS1286,C3,10,MS_Year_10,"The central theme that the author is exploring is the relationship between India and Japan, and how it has grown and prospered over the years."
4.452217,6.946384,2013,MSS1287,C3,10,MS_Year_10,"The central theme of the author is exploring is the economic cooperation between India and Japan, and how the Japan is contributing to the economic development of India."
4.549421,7.2719483,2013,MSS1288,C3,10,MS_Year_10,"The central theme that the author is exploring is the strong relationship between India and Japan, and the subject is the meeting between the two countries' leaders."
4.2210097,7.1018305,2013,MSS1289,C3,10,MS_Year_10,"The central theme that the author is exploring is the deep and abiding friendship between India and Japan, which has been forged over many years and continues to grow stronger."
5.05187,7.6360087,2013,MSS1290,C3,10,MS_Year_10,The central theme of the author is exploring is the strong economic and strategic partnership between India and Thailand and how it can be further enhanced.
4.058523,7.7534046,2013,MSS1291,C3,10,MS_Year_10,The author is exploring the central theme of the strong relationship between India and Thailand and the subject of the two countries working together to promote regional economic integration and connectivity.
-0.040183473,7.726595,2013,MSS1292,C0,10,MS_Year_10,"The author is exploring the need for a coordinated effort by central and state agencies to deal with the challenge of terrorism, communal violence and left wing extremism."
-0.18923047,7.7107763,2013,MSS1293,C0,10,MS_Year_10,The author is exploring the need for the government to effectively deal with the naxalite menace in order to root it out permanently.
0.35244,6.742707,2013,MSS1294,C2,10,MS_Year_10,"The author is exploring the magnitude of the loss in terms of life and property caused by the recent floods in Uttarakhand, and the efforts being made by the government to provide relief to the affected people."
1.7859111,7.9962015,2013,MSS1295,C2,10,MS_Year_10,The central theme that the author is exploring is the importance of communal harmony.
2.5495517,6.8840055,2013,MSS1296,C2,10,MS_Year_10,The author is exploring the potential for hydroelectric power in India.
2.6447952,6.9275756,2013,MSS1297,C2,10,MS_Year_10,The central theme and subject that the author is exploring is the development of the railway line in Jammu and Kashmir.
2.6215823,8.833011,2013,MSS1298,C1,10,MS_Year_10,The author is exploring how the science sector in India has grown in the last decade and how it can be used to address pressing national problems.
2.647198,7.506547,2013,MSS1299,C2,10,MS_Year_10,The central theme of the author is exploring is the importance of manufacturing in the growth of the country.
1.0951389,10.62937,2013,MSS1300,C0,10,MS_Year_10,The author is exploring the central theme and subject of the government's efforts to revive the economy and how the industry can help by becoming more competitive.
2.503649,9.116003,2013,MSS1301,C1,10,MS_Year_10,The central theme that the author is exploring is the importance of Applied Economic Research in understanding and resolving difficult economic questions.
1.0253823,10.183289,2013,MSS1302,C0,10,MS_Year_10,"The central theme and subject that the author is exploring is the process of economic reform in India, and how it has been helped by the leadership of P. Chidambaram."
2.0376441,6.811421,2013,MSS1303,C2,10,MS_Year_10,The author is exploring the central theme of the important role that the Bharat Heavy Electricals company plays in the development of the energy sector in India.
1.0769368,7.0903907,2013,MSS1304,C2,10,MS_Year_10,"The author is exploring the idea that India has made great strides in the last few decades, but still has a long way to go to truly become a prosperous and modern nation."
2.4723313,9.957882,2013,MSS1305,C1,10,MS_Year_10,The central theme that the author is exploring is the role of the Reserve Bank of India in shaping monetary and credit policy in the country.
1.8947028,8.855152,2013,MSS1306,C1,10,MS_Year_10,The central theme and subject that the author is exploring is secularism.
5.024236,7.3042355,2013,MSS1307,C3,10,MS_Year_10,The central theme that the author is exploring is the strengthening of the bilateral relationship between India and Iraq.
1.5941707,8.480375,2013,MSS1308,C2,10,MS_Year_10,"The author is exploring the central theme of the need for a free and independent media in India, and the subject of the latest developments in the media industry in the country."
1.1935978,10.71798,2013,MSS1309,C1,10,MS_Year_10,"The central theme of the text is that the Indian economy is facing a number of challenges, including a sharp depreciation in the value of the rupee, which could impact the economy negatively."
1.7213991,7.8273506,2013,MSS1310,C2,10,MS_Year_10,The central theme and subject that the author is exploring is the life and work of Mahatma Gandhi.
0.12802032,9.330342,2013,MSS1311,C0,10,MS_Year_10,The central theme that the author is exploring is the government's efforts to locate a missing file pertaining to an ongoing investigation into the allocation of coal blocks.
3.7466683,10.701565,2013,MSS1312,C1,10,MS_Year_10,"The central theme of the text is the global economy, and the author is exploring the various issues and challenges that countries face in relation to this."
3.6219118,10.578172,2013,MSS1313,C1,10,MS_Year_10,The author is exploring the need for skill development and financial inclusion in order to create jobs and contribute to economic growth.
1.905735,8.163164,2013,MSS1314,C2,10,MS_Year_10,The central theme and subject that the author is exploring is the release of a new postage stamp in memory of Lala Jagat Narayan in New Delhi today.
1.9299365,9.157352,2013,MSS1315,C1,10,MS_Year_10,"The central theme of the text is the health hazards posed by tobacco consumption, and the need for a multi-sectoral approach to reduce its use."
4.9117775,8.009757,2013,MSS1316,C3,10,MS_Year_10,"The central theme of the text is the strengthening of bilateral relations between India and Liberia, and the subject is the visit of President Sirleaf to India."
3.5357776,8.238511,2013,MSS1317,C3,10,MS_Year_10,The central theme of the author is the importance of peace and democracy in the development of a nation.
2.09253,9.507895,2013,MSS1318,C1,10,MS_Year_10,The central theme that the author is exploring is agricultural diversification and the subject is the Land Acquisition Bill.
2.1306984,6.09598,2013,MSS1319,C2,10,MS_Year_10,The central theme of the text is the delivery of a speech by the Prime Minister of India on the Jawaharlal Nehru National Urban Renewal Mission (JNNURM) and the Chandigarh Housing Board Project.
2.1375096,8.237338,2013,MSS1321,C2,10,MS_Year_10,The central theme of the text is the importance of public-private partnerships in the conservation of India's heritage sites.
2.639498,6.8308086,2013,MSS1322,C2,10,MS_Year_10,The central theme of the text is the dedication of the Sipat Super Thermal Power Station and the Lara Super Thermal Power Project in Chhattisgarh by Prime Minister Dr Manmohan Singh.
1.9732941,7.731688,2013,MSS1323,C2,10,MS_Year_10,The central theme that the author is exploring is the need for individuals and organizations to promote communal harmony and national integration.
3.1285288,7.7634583,2013,MSS1324,C3,10,MS_Year_10,"The central theme of the text is the development of the Kishangarh airport in Rajasthan, and the subject is the civil aviation sector in India."
